BeginYear,BeginMonth,Type,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,SeniorCitizen,Partner,Dependents,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,AllServicesCount
0.9631483547582466,0.9111901578820688,0.0,0,2.0,0.6296413779587402,-0.8005098778036117,0,0,0,1.0,0.0,0.0,1.0,0.0,0.1571550583851332
0.4368912668945862,-0.2180074459473263,1.0,0,1.0,0.9158456985496248,-0.1096803379328463,1,1,1,1.0,1.0,0.0,1.0,1.0,1.1754099582991104
0.9631483547582466,-0.2180074459473263,0.0,1,2.0,0.5706659422006184,-0.7242084824583305,1,1,0,1.0,0.0,0.0,0.0,0.0,-0.3519723915718554
-1.6681370845600552,-1.3472050497767214,2.0,0,0.0,-1.512554597373034,-0.1897556332277592,0,1,1,2.0,0.0,0.0,0.0,0.0,-1.3702272914858324
1.489405442621907,-1.62950445073407,0.0,0,2.0,-1.6808080464476751,-0.932550631798908,0,1,1,2.0,0.0,0.0,0.0,0.0,-1.3702272914858324
-0.0893658209690741,-0.5003068469046751,1.0,0,2.0,-0.2948853061318149,-0.0481543326933959,0,0,0,0.0,1.0,0.0,0.0,1.0,0.1571550583851332
0.9631483547582466,0.62889075692472,0.0,1,0.0,1.1673585863416147,-0.8049699413804492,0,0,0,1.0,0.0,0.0,1.0,0.0,0.6662825083421218
-1.1418799966963948,1.1934895588394174,0.0,1,1.0,-1.3338937184587238,-0.2738792939231862,1,1,0,0.0,0.0,1.0,0.0,0.0,-0.861099841528844
-1.1418799966963948,1.4757889597967662,1.0,1,1.0,1.3252046055765874,1.3836404360759695,0,0,0,1.0,0.0,1.0,1.0,0.0,1.1754099582991104
-1.6681370845600552,-0.7826062478620239,2.0,0,1.0,0.0364178770976336,1.281127590171428,0,1,1,0.0,1.0,0.0,1.0,0.0,0.6662825083421218
0.4368912668945862,0.9111901578820688,0.0,1,0.0,0.2272207574915568,-0.3644528927143473,1,0,0,1.0,0.0,0.0,0.0,0.0,-0.861099841528844
-0.0893658209690741,-1.0649056488193729,0.0,1,2.0,1.2592908832586869,0.542243724275352,0,1,1,1.0,0.0,0.0,1.0,1.0,1.1754099582991104
-0.6156229088327345,-1.0649056488193729,1.0,1,2.0,0.3815976334466402,0.7283770442153695,0,1,0,1.0,0.0,1.0,0.0,0.0,-0.3519723915718554
0.4368912668945862,-1.3472050497767214,0.0,1,2.0,-0.5810896267226998,-0.3578885940140788,0,0,0,0.0,1.0,0.0,0.0,0.0,-0.3519723915718554
-0.6156229088327345,-0.7826062478620239,0.0,1,2.0,0.9123765552697356,0.97354330821599,0,1,1,1.0,0.0,0.0,0.0,0.0,0.1571550583851332
-1.1418799966963948,1.1934895588394174,1.0,1,0.0,0.4058816364058665,0.876748492538163,1,0,0,1.0,0.0,1.0,0.0,0.0,-0.3519723915718554
0.4368912668945862,-0.5003068469046751,0.0,1,2.0,0.9089074119898458,-0.1261025207439709,1,0,0,1.0,0.0,1.0,1.0,0.0,0.6662825083421218
0.9631483547582466,-1.62950445073407,0.0,0,1.0,-0.4405893238871743,-0.6997581852088984,0,1,1,0.0,0.0,0.0,1.0,1.0,0.1571550583851332
0.4368912668945862,-0.2180074459473263,0.0,1,2.0,1.0927720058239905,-0.1441486241394826,0,1,0,1.0,1.0,0.0,0.0,0.0,0.6662825083421218
-1.6681370845600552,-1.3472050497767214,2.0,1,1.0,1.2835748862179135,2.516610945197224,0,1,1,1.0,1.0,0.0,1.0,1.0,1.6845374082560989
-0.6156229088327345,1.1934895588394174,2.0,1,1.0,-0.4874227581656828,0.0652456427628102,0,0,0,0.0,0.0,0.0,0.0,1.0,-0.3519723915718554
-0.0893658209690741,-0.7826062478620239,1.0,0,0.0,-0.1283664286971182,0.0220630784906608,1,1,0,0.0,0.0,0.0,1.0,1.0,0.6662825083421218
0.4368912668945862,-0.5003068469046751,0.0,0,2.0,1.2280685937396811,-0.020753531846979,0,1,1,1.0,0.0,0.0,1.0,1.0,1.1754099582991104
-1.6681370845600552,-1.3472050497767214,2.0,0,1.0,1.6617115037258705,2.8700309574500062,0,1,0,1.0,1.0,1.0,1.0,1.0,2.193664858213088
-1.1418799966963948,1.1934895588394174,0.0,1,2.0,0.4457767841245961,0.9417968043972696,0,1,1,1.0,0.0,0.0,0.0,1.0,-0.3519723915718554
0.4368912668945862,-1.62950445073407,0.0,0,2.0,1.266229169818466,0.0456899793874458,0,1,1,1.0,0.0,1.0,1.0,0.0,1.1754099582991104
-0.0893658209690741,-0.7826062478620239,1.0,0,0.0,0.3226221976885184,0.3182570442344832,0,1,1,0.0,0.0,0.0,1.0,0.0,0.6662825083421218
-0.6156229088327345,-1.62950445073407,1.0,1,1.0,1.087568290904156,1.3095347643377466,0,1,0,1.0,0.0,0.0,1.0,1.0,1.1754099582991104
0.4368912668945862,0.3465913559673712,0.0,0,1.0,1.158685728141891,-0.1204988511217905,0,0,0,1.0,0.0,1.0,1.0,0.0,1.1754099582991104
-0.0893658209690741,-1.0649056488193729,2.0,0,1.0,-1.6721351882479514,-0.6073319446242816,0,1,1,2.0,0.0,0.0,0.0,0.0,-1.3702272914858324
0.9631483547582466,0.62889075692472,0.0,0,3.0,-0.6071082013218712,-0.8469402832445352,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.861099841528844
-0.6156229088327345,-0.2180074459473263,2.0,0,0.0,1.1170560087832166,1.0613951246192348,0,0,0,1.0,0.0,0.0,1.0,1.0,1.1754099582991104
0.9631483547582466,0.62889075692472,0.0,1,3.0,-0.4995647596452962,-0.9169747174613372,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.3519723915718554
0.9631483547582466,0.3465913559673712,0.0,1,2.0,0.544647367601447,-0.756549661420629,0,1,1,1.0,0.0,1.0,0.0,0.0,0.1571550583851332
-1.6681370845600552,-1.3472050497767214,2.0,0,1.0,0.716369959955978,1.9689608822033944,0,0,0,0.0,1.0,1.0,1.0,1.0,2.193664858213088
0.4368912668945862,0.9111901578820688,0.0,1,0.0,0.2428319022510597,-0.4349447693492863,0,1,1,1.0,0.0,0.0,0.0,0.0,-0.861099841528844
-0.0893658209690741,-0.5003068469046751,0.0,1,2.0,1.1135868655033274,0.5775354068346352,0,0,0,1.0,0.0,1.0,0.0,0.0,0.6662825083421218
0.9631483547582466,0.62889075692472,0.0,0,3.0,-0.8152567981152419,-0.9211374434663854,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.861099841528844
0.9631483547582466,0.3465913559673712,0.0,1,2.0,0.2428319022510597,-0.7942657887960392,1,0,0,1.0,0.0,0.0,0.0,0.0,-0.861099841528844
0.4368912668945862,0.9111901578820688,0.0,0,0.0,0.4787336452835465,-0.5486878266190955,0,0,0,1.0,1.0,0.0,1.0,0.0,0.1571550583851332
-0.0893658209690741,-1.62950445073407,1.0,1,2.0,-0.9609608158706012,-0.2436880943261325,0,1,1,0.0,1.0,0.0,1.0,1.0,0.1571550583851332
0.9631483547582466,0.9111901578820688,0.0,0,2.0,0.2740541917700651,-0.906773751536878,0,0,0,1.0,0.0,1.0,0.0,0.0,-0.3519723915718554
0.4368912668945862,0.0642919550100224,0.0,0,2.0,-0.2896815912119807,-0.4178592950318628,0,0,0,0.0,0.0,0.0,1.0,1.0,0.1571550583851332
0.9631483547582466,0.9111901578820688,0.0,0,3.0,-1.675604331527841,-0.8986998928567568,0,1,0,2.0,0.0,0.0,0.0,0.0,-1.3702272914858324
-0.0893658209690741,1.4757889597967662,0.0,1,2.0,-1.6513203285686144,-0.7075804505590441,0,0,0,2.0,0.0,0.0,0.0,0.0,-1.3702272914858324
0.9631483547582466,1.4757889597967662,0.0,1,2.0,-0.450996753726843,-0.9163342980759448,0,0,0,0.0,1.0,1.0,0.0,0.0,0.1571550583851332
-1.1418799966963948,-1.0649056488193729,2.0,0,2.0,1.5905940664881353,2.059946179170879,0,1,0,1.0,1.0,1.0,1.0,1.0,2.193664858213088
-1.6681370845600552,0.0642919550100224,1.0,1,1.0,1.3009206026173612,2.2769339902142494,1,1,0,1.0,1.0,1.0,1.0,1.0,1.6845374082560989
0.9631483547582466,-0.2180074459473263,0.0,0,3.0,-1.6495857569286696,-0.8597029267105624,0,0,1,2.0,0.0,0.0,0.0,0.0,-1.3702272914858324
-1.6681370845600552,-1.3472050497767214,0.0,1,1.0,1.2905131727776922,2.511373229509553,1,1,1,1.0,1.0,1.0,0.0,0.0,1.1754099582991104
0.9631483547582466,0.0642919550100224,0.0,1,2.0,-0.6834293534794402,-0.7857573598186878,1,0,0,0.0,1.0,0.0,0.0,0.0,-0.3519723915718554
0.9631483547582466,0.9111901578820688,0.0,1,2.0,0.3156839111287393,-0.8326909519195621,1,0,0,1.0,0.0,0.0,0.0,0.0,-0.861099841528844
-1.1418799966963948,-0.2180074459473263,1.0,0,0.0,-1.633974612169167,-0.4740332239791082,0,1,0,2.0,0.0,0.0,0.0,0.0,-1.3702272914858324
-0.6156229088327345,0.62889075692472,0.0,1,2.0,-0.955757100950767,-0.1739281255602129,0,0,0,0.0,0.0,1.0,0.0,0.0,-0.3519723915718554
-0.0893658209690741,-0.5003068469046751,0.0,1,1.0,-0.8100530831954077,-0.2723926060642404,0,1,0,0.0,0.0,0.0,0.0,0.0,-0.861099841528844
0.4368912668945862,1.1934895588394174,0.0,1,1.0,0.2254861858516122,-0.5312363983671622,0,1,1,1.0,0.0,0.0,0.0,0.0,-0.861099841528844
0.9631483547582466,-1.3472050497767214,0.0,1,0.0,0.4371039259248723,-0.5311677820044416,0,1,0,1.0,0.0,1.0,0.0,0.0,-0.3519723915718554
0.4368912668945862,-1.0649056488193729,0.0,0,2.0,-1.632240040529222,-0.7246659248764676,0,0,0,2.0,0.0,0.0,0.0,0.0,-1.3702272914858324
-0.6156229088327345,0.62889075692472,0.0,1,0.0,1.087568290904156,0.7863807428351637,0,0,1,1.0,0.0,0.0,1.0,0.0,0.6662825083421218
-1.6681370845600552,-1.0649056488193729,1.0,1,1.0,0.9175802701895696,1.959400335664328,0,1,1,1.0,1.0,0.0,0.0,1.0,0.6662825083421218
-0.6156229088327345,-0.7826062478620239,2.0,0,1.0,-0.9540225293108224,-0.0985187429302991,0,1,0,0.0,1.0,0.0,1.0,1.0,0.1571550583851332
-0.6156229088327345,-0.7826062478620239,1.0,1,3.0,1.4448900487327756,1.2681133533754252,1,1,0,1.0,1.0,0.0,1.0,1.0,1.6845374082560989
-0.6156229088327345,0.62889075692472,0.0,1,1.0,0.3920050632863087,0.5378522770612351,1,0,0,1.0,1.0,1.0,0.0,0.0,0.1571550583851332
-0.6156229088327345,-0.5003068469046751,2.0,1,1.0,0.9470679880686308,1.019058828820639,0,1,0,1.0,0.0,0.0,0.0,1.0,0.6662825083421218
0.9631483547582466,0.9111901578820688,0.0,0,0.0,-1.297467714019884,-0.927495893078492,0,1,1,0.0,1.0,0.0,0.0,0.0,-0.861099841528844
0.9631483547582466,-0.7826062478620239,1.0,1,2.0,1.0754262894245428,-0.4542945836364889,0,0,0,1.0,1.0,0.0,1.0,0.0,1.1754099582991104
0.9631483547582466,-0.2180074459473263,0.0,0,2.0,-0.6417996341207662,-0.7546970196271734,0,0,0,0.0,0.0,0.0,0.0,1.0,-0.3519723915718554
0.9631483547582466,0.3465913559673712,0.0,1,2.0,-0.4475276104469535,-0.7857344876977808,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.3519723915718554
0.4368912668945862,0.62889075692472,0.0,1,1.0,0.2567084753706175,-0.4165555841401718,1,0,0,1.0,0.0,1.0,0.0,0.0,-0.3519723915718554
0.9631483547582466,0.62889075692472,0.0,1,2.0,0.7250428181557018,-0.9008270001010948,1,0,0,1.0,0.0,0.0,1.0,0.0,0.1571550583851332
-1.6681370845600552,-1.3472050497767214,2.0,1,1.0,0.0953933128557554,1.3508646868164405,0,1,1,0.0,1.0,1.0,1.0,0.0,1.1754099582991104
-0.6156229088327345,-0.7826062478620239,0.0,1,2.0,0.5689313705606737,0.7000384864117715,0,1,0,1.0,0.0,0.0,1.0,1.0,0.1571550583851332
-0.6156229088327345,0.62889075692472,2.0,0,3.0,-1.6391783270890012,-0.5594148513244123,0,0,0,2.0,0.0,0.0,0.0,0.0,-1.3702272914858324
-0.0893658209690741,1.4757889597967662,0.0,1,3.0,1.2540871683388526,0.1884806302089658,0,0,0,1.0,0.0,0.0,1.0,1.0,1.1754099582991104
-1.6681370845600552,-1.0649056488193729,2.0,1,3.0,0.810036828512995,2.0729146717250684,0,1,1,0.0,1.0,1.0,1.0,1.0,2.193664858213088
0.9631483547582466,-1.3472050497767214,0.0,1,2.0,0.2306899007714462,-0.6565070045740282,1,0,0,1.0,0.0,0.0,0.0,0.0,-0.861099841528844
0.4368912668945862,1.4757889597967662,0.0,1,0.0,0.4319002110050378,-0.4574280642007287,1,0,0,1.0,0.0,0.0,1.0,0.0,-0.3519723915718554
0.9631483547582466,0.62889075692472,0.0,0,0.0,-0.6019044864020369,-0.8294888549926018,0,0,0,0.0,0.0,1.0,0.0,0.0,-0.3519723915718554
-0.6156229088327345,-0.7826062478620239,2.0,1,3.0,-1.654789471848504,-0.5217673403117226,0,1,1,2.0,0.0,0.0,0.0,0.0,-1.3702272914858324
0.9631483547582466,1.4757889597967662,0.0,0,2.0,0.5689313705606737,-0.902885490982712,0,0,0,1.0,0.0,1.0,0.0,0.0,0.1571550583851332
0.9631483547582466,0.62889075692472,0.0,1,2.0,-0.8239296563149656,-0.8990658467912666,1,0,0,0.0,0.0,0.0,0.0,0.0,-0.861099841528844
0.9631483547582466,-1.0649056488193729,0.0,1,2.0,1.463970336772168,-0.4641982119891588,0,0,0,1.0,1.0,1.0,1.0,1.0,2.193664858213088
0.9631483547582466,0.62889075692472,0.0,1,2.0,0.6227030913989611,-0.8649177702773263,0,0,0,1.0,0.0,0.0,1.0,0.0,0.1571550583851332
-0.0893658209690741,0.3465913559673712,2.0,0,1.0,-1.6825426180876202,-0.6768174479393189,0,0,0,2.0,0.0,0.0,0.0,0.0,-1.3702272914858324
-1.6681370845600552,-1.3472050497767214,2.0,1,0.0,1.4136677592137703,2.5929123405425045,0,1,1,1.0,1.0,1.0,1.0,1.0,2.193664858213088
0.9631483547582466,0.3465913559673712,0.0,0,2.0,0.0607018800568603,-0.8750501198390647,0,0,0,1.0,0.0,0.0,0.0,0.0,-0.861099841528844
-1.1418799966963948,-0.2180074459473263,1.0,0,1.0,0.9331914149490724,1.4666662349678672,1,0,1,1.0,1.0,0.0,0.0,0.0,0.6662825083421218
0.4368912668945862,0.62889075692472,0.0,1,2.0,0.6712710973174144,-0.3657108593642246,0,1,1,1.0,0.0,0.0,1.0,0.0,0.1571550583851332
0.4368912668945862,1.4757889597967662,0.0,0,3.0,-1.3425665766584478,-0.8000524353854745,0,1,1,0.0,0.0,1.0,0.0,0.0,-0.861099841528844
0.4368912668945862,-0.7826062478620239,0.0,1,3.0,0.0641710233367496,-0.234516373842482,1,0,0,0.0,1.0,0.0,1.0,1.0,1.1754099582991104
-0.0893658209690741,0.0642919550100224,2.0,0,1.0,-1.6305054688892775,-0.6261099558888128,0,0,0,2.0,0.0,0.0,0.0,0.0,-1.3702272914858324
0.4368912668945862,-1.0649056488193729,1.0,1,2.0,1.1465437266622778,-0.0834917594944929,0,1,1,1.0,0.0,0.0,0.0,1.0,0.6662825083421218
-0.0893658209690741,-1.0649056488193729,0.0,1,2.0,-0.201218437574798,0.0173971658256615,0,0,0,0.0,0.0,0.0,1.0,0.0,0.1571550583851332
-0.0893658209690741,0.62889075692472,2.0,0,3.0,-1.6825426180876202,-0.6879104265791455,0,0,0,2.0,0.0,0.0,0.0,0.0,-1.3702272914858324
0.9631483547582466,0.62889075692472,0.0,1,2.0,-1.3286900035388898,-0.9051040867106772,0,0,0,0.0,0.0,1.0,0.0,0.0,-0.861099841528844
0.9631483547582466,0.62889075692472,0.0,0,2.0,0.0867204546560317,-0.8741352350027903,0,1,1,1.0,0.0,0.0,0.0,0.0,-0.861099841528844
-0.0893658209690741,0.0642919550100224,0.0,1,1.0,-0.0520452765395488,-0.0175056906782051,0,1,0,0.0,0.0,0.0,1.0,1.0,0.6662825083421218
0.4368912668945862,0.3465913559673712,0.0,1,2.0,0.6140302331992372,-0.2088538541849864,0,1,1,1.0,0.0,0.0,0.0,1.0,0.1571550583851332
-0.0893658209690741,-1.62950445073407,0.0,1,3.0,-0.4457930388070088,-0.0124966961996029,0,1,0,0.0,1.0,0.0,0.0,0.0,-0.3519723915718554
-0.6156229088327345,0.3465913559673712,0.0,1,0.0,0.0520290218571365,0.4575482605572537,0,1,1,0.0,1.0,1.0,0.0,0.0,0.6662825083421218
0.9631483547582466,0.9111901578820688,2.0,0,3.0,-1.6651969016881725,-0.9063849254814612,0,1,1,2.0,0.0,0.0,0.0,0.0,-1.3702272914858324
-0.6156229088327345,0.3465913559673712,1.0,1,0.0,-0.2688667315326436,0.1662946729293127,0,0,0,0.0,1.0,1.0,0.0,0.0,0.1571550583851332
-1.6681370845600552,1.1934895588394174,2.0,0,1.0,1.4327480472531626,2.2834068004308903,0,0,0,1.0,1.0,1.0,1.0,1.0,2.193664858213088
0.4368912668945862,-1.0649056488193729,0.0,1,3.0,0.3972087782061427,-0.1019038168245143,1,0,0,1.0,0.0,0.0,1.0,0.0,-0.3519723915718554
0.9631483547582466,0.62889075692472,0.0,0,1.0,0.0711093098965287,-0.7948833360605243,0,1,1,1.0,0.0,0.0,0.0,0.0,-0.861099841528844
0.4368912668945862,-1.3472050497767214,0.0,1,2.0,0.3920050632863087,-0.1442401126231101,0,1,0,0.0,1.0,0.0,0.0,1.0,1.1754099582991104
-0.0893658209690741,1.1934895588394174,0.0,1,2.0,0.7389193912752601,0.1489118610401,0,0,0,1.0,0.0,0.0,1.0,1.0,0.6662825083421218
0.4368912668945862,0.62889075692472,0.0,0,0.0,-1.6704006166080068,-0.8054502559194933,0,0,0,2.0,0.0,0.0,0.0,0.0,-1.3702272914858324
-0.0893658209690741,-1.0649056488193729,2.0,0,0.0,-1.512554597373034,-0.5656131960901711,0,1,1,2.0,0.0,0.0,0.0,0.0,-1.3702272914858324
-1.6681370845600552,-1.0649056488193729,2.0,0,1.0,0.7770799673540445,1.9346298287222,0,1,1,0.0,1.0,1.0,1.0,1.0,2.193664858213088
-1.1418799966963948,-0.7826062478620239,1.0,0,0.0,1.0840991476242667,1.675557315210209,0,0,0,1.0,1.0,1.0,0.0,0.0,1.1754099582991104
-1.6681370845600552,0.3465913559673712,2.0,0,3.0,-1.4848014511339178,-0.1648478935601899,0,0,0,2.0,0.0,0.0,0.0,0.0,-1.3702272914858324
0.4368912668945862,0.62889075692472,0.0,1,2.0,0.4110853513257009,-0.4328405342258554,0,0,0,1.0,0.0,1.0,0.0,0.0,-0.3519723915718554
0.4368912668945862,1.4757889597967662,0.0,1,3.0,0.8534011195116139,-0.5141509240497386,1,1,0,1.0,0.0,1.0,1.0,1.0,1.1754099582991104
0.9631483547582466,1.1934895588394174,0.0,0,1.0,-0.8048493682755732,-0.9210002107409442,0,1,0,0.0,0.0,0.0,0.0,0.0,-0.861099841528844
0.9631483547582466,0.3465913559673712,1.0,0,1.0,-1.6964191912071782,-0.8931877117182038,0,1,1,2.0,0.0,0.0,0.0,0.0,-1.3702272914858324
-1.6681370845600552,-1.0649056488193729,1.0,1,1.0,0.7874873971937129,1.8288920137697908,0,1,0,1.0,1.0,1.0,0.0,0.0,0.6662825083421218
-1.1418799966963948,0.0642919550100224,1.0,0,3.0,1.1448091550223332,1.550972872630549,0,1,1,1.0,1.0,0.0,0.0,0.0,0.6662825083421218
0.4368912668945862,-0.7826062478620239,0.0,0,0.0,0.2463010455309491,-0.2214563928046656,0,1,1,1.0,1.0,0.0,0.0,0.0,-0.3519723915718554
0.4368912668945862,1.1934895588394174,0.0,1,2.0,0.8239134016325532,-0.3463153008352082,0,1,1,1.0,0.0,0.0,0.0,1.0,0.1571550583851332
0.9631483547582466,-1.0649056488193729,0.0,1,2.0,0.9002345537901221,-0.6506974858636861,0,0,0,1.0,0.0,0.0,0.0,0.0,0.1571550583851332
0.9631483547582466,0.0642919550100224,0.0,1,0.0,0.1040661710554792,-0.8165661066802266,0,0,0,1.0,0.0,0.0,0.0,0.0,-0.861099841528844
0.9631483547582466,-0.2180074459473263,0.0,1,0.0,-0.0832675660585546,-0.6792647648763528,0,0,0,0.0,1.0,1.0,1.0,0.0,0.6662825083421218
-0.0893658209690741,1.1934895588394174,0.0,1,2.0,0.7354502479953702,0.141958736284415,0,1,1,1.0,0.0,0.0,1.0,0.0,0.1571550583851332
0.4368912668945862,0.3465913559673712,0.0,0,2.0,-1.6964191912071782,-0.7818919713854285,0,0,0,2.0,0.0,0.0,0.0,0.0,-1.3702272914858324
0.9631483547582466,1.4757889597967662,0.0,1,3.0,0.2202824709317777,-0.9074827872849908,0,0,0,1.0,0.0,0.0,0.0,0.0,-0.861099841528844
0.4368912668945862,1.4757889597967662,0.0,1,1.0,0.981759420867526,-0.3824303797471384,0,1,0,1.0,1.0,0.0,0.0,1.0,0.6662825083421218
-1.1418799966963948,0.9111901578820688,1.0,1,1.0,1.2263340220997363,1.3629411666552622,0,1,1,1.0,1.0,1.0,0.0,0.0,1.1754099582991104
-1.6681370845600552,0.3465913559673712,1.0,1,2.0,1.2610254548986315,2.1968815670402435,0,0,0,1.0,0.0,1.0,0.0,1.0,1.1754099582991104
0.9631483547582466,1.1934895588394174,0.0,0,2.0,0.4371039259248723,-0.9046237721716331,0,0,0,1.0,0.0,0.0,0.0,0.0,-0.3519723915718554
-0.6156229088327345,-0.5003068469046751,0.0,1,0.0,0.973086562667802,1.0972128659593756,0,1,1,1.0,0.0,1.0,1.0,0.0,0.6662825083421218
-1.1418799966963948,-0.5003068469046751,2.0,0,3.0,0.7510613927548732,1.3514136177182057,0,0,1,0.0,1.0,1.0,1.0,1.0,2.193664858213088
0.9631483547582466,0.9111901578820688,0.0,1,2.0,0.4787336452835465,-0.9040748412698686,0,0,0,1.0,1.0,0.0,0.0,0.0,-0.3519723915718554
0.9631483547582466,-1.0649056488193729,0.0,1,1.0,-0.799645653355739,-0.742277457974749,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.861099841528844
-1.1418799966963948,0.9111901578820688,2.0,0,0.0,-1.6270363256093878,-0.4349676414701932,0,0,0,2.0,0.0,0.0,0.0,0.0,-1.3702272914858324
-1.6681370845600552,-1.3472050497767214,2.0,0,1.0,0.0294795905378545,1.2946221415064745,0,1,1,0.0,1.0,1.0,1.0,0.0,1.1754099582991104
-1.1418799966963948,-0.7826062478620239,1.0,0,1.0,1.1257288669829404,1.6573282348474427,0,1,0,1.0,0.0,0.0,1.0,0.0,0.6662825083421218
0.4368912668945862,-0.2180074459473263,0.0,1,0.0,1.3980566144542674,0.0666179700172217,0,0,0,1.0,1.0,1.0,1.0,1.0,2.193664858213088
-1.6681370845600552,1.4757889597967662,0.0,1,1.0,0.0884550262959763,1.0257603602463483,0,1,1,0.0,0.0,0.0,0.0,0.0,0.1571550583851332
-0.6156229088327345,0.3465913559673712,2.0,0,1.0,-0.0485761332596594,0.3223511538768108,0,0,0,0.0,0.0,0.0,1.0,1.0,0.6662825083421218
0.9631483547582466,-0.5003068469046751,0.0,0,1.0,-0.4163053209279479,-0.7743212993652583,0,1,1,0.0,1.0,1.0,0.0,0.0,0.1571550583851332
-1.6681370845600552,1.1934895588394174,1.0,0,1.0,1.2696983130983557,2.073463602626833,0,0,0,1.0,1.0,1.0,1.0,1.0,1.6845374082560989
1.489405442621907,-1.62950445073407,0.0,0,3.0,-1.6738697598878964,-0.9324591433152803,0,0,0,2.0,0.0,0.0,0.0,0.0,-1.3702272914858324
-0.0893658209690741,-0.2180074459473263,0.0,1,2.0,0.9193148418295148,0.3570939055343294,0,1,1,1.0,1.0,1.0,0.0,0.0,0.6662825083421218
0.4368912668945862,-0.7826062478620239,0.0,1,0.0,1.3165317473768636,0.0830630249492534,0,1,1,1.0,0.0,1.0,1.0,0.0,1.1754099582991104
-0.6156229088327345,0.9111901578820688,0.0,1,2.0,1.2332723086595156,0.8857829802963723,0,0,0,1.0,0.0,1.0,1.0,0.0,1.1754099582991104
0.9631483547582466,-1.3472050497767214,0.0,1,2.0,0.2168133276518884,-0.6023000780247727,0,1,0,0.0,0.0,0.0,1.0,1.0,1.1754099582991104
-1.6681370845600552,-0.2180074459473263,2.0,1,2.0,0.7024933868364203,1.8711139489638524,0,0,0,0.0,1.0,1.0,1.0,1.0,2.193664858213088
-1.1418799966963948,-1.3472050497767214,1.0,1,0.0,0.3920050632863087,1.2382652355919743,0,0,0,1.0,0.0,0.0,1.0,0.0,-0.3519723915718554
-0.6156229088327345,-1.3472050497767214,1.0,1,0.0,1.293982316057582,1.2647282794812102,0,0,1,1.0,1.0,1.0,0.0,1.0,1.6845374082560989
0.9631483547582466,-1.3472050497767214,0.0,1,2.0,1.130932581902775,-0.5212412815308649,1,0,0,1.0,0.0,0.0,1.0,0.0,0.6662825083421218
0.4368912668945862,0.62889075692472,0.0,1,2.0,0.6313759495986848,-0.3762549071022865,0,1,0,1.0,0.0,0.0,0.0,0.0,-0.3519723915718554
